session_id,student_id,duration_seconds,tab_switches,blur_events,fullscreen_exits,avg_blur_duration_ms,max_blur_duration_ms,total_idle_ms,typing_gaps_avg_sec,mouse_outside_count,copy_attempts,paste_attempts,devtools_attempts,screenshot_attempts,has_f12,has_alt_tab,has_win_d_p,has_prt_scr,has_f11_f5,has_escape,label
SES_03783,STU_5830,3600,0,0,0,0,0,10199,2.99,1,0,0,0,0,0,0,0,0,1,0,0
SES_03784,STU_6982,3600,2,2,0,4214,10078,99404,15.26,1,6,6,1,5,0,0,0,0,0,0,1
SES_03785,STU_5420,3600,0,1,0,52,450,7509,1.29,1,0,0,0,0,0,0,0,0,0,0,0
SES_03786,STU_5135,3600,0,0,0,0,0,3717,3.47,1,0,0,0,0,0,0,0,0,0,0,0
SES_03787,STU_8308,3600,0,0,0,0,0,1018,1.25,1,0,0,0,0,0,0,0,0,0,0,0
SES_03788,STU_4640,3600,0,0,0,0,0,7370,1.22,1,0,0,0,0,0,0,0,0,0,0,0
SES_03789,STU_2930,3600,1,2,1,17432,30210,37339,5.81,2,0,0,0,0,0,0,0,0,0,0,1
SES_03790,STU_5893,3600,0,1,0,393,456,12441,2.04,1,0,0,0,0,0,0,0,0,0,0,0
SES_03791,STU_6700,3600,0,1,0,426,570,14186,0.53,0,0,0,0,0,0,0,0,0,0,0,0
SES_03792,STU_7756,3600,0,1,0,359,1267,14696,1.51,0,0,0,0,0,0,0,0,0,0,0,0
SES_03793,STU_9295,3600,0,1,0,500,500,142160,13.4,1,0,0,0,0,0,0,1,0,0,0,1
SES_03794,STU_3375,3600,1,2,0,24695,38013,120499,12.17,2,0,0,0,1,0,0,0,0,0,0,1
SES_03795,STU_4537,3600,1,0,0,254,1559,130496,13.05,1,0,0,0,4,0,0,0,1,0,0,1
SES_03796,STU_7600,3600,2,3,0,4976,11272,68761,9.53,3,5,2,0,4,0,0,0,0,0,0,1
SES_03797,STU_7751,3600,13,18,5,7227,16510,30764,7.92,19,2,4,0,0,0,0,0,0,0,0,1
SES_03798,STU_7691,3600,0,0,0,0,0,9334,2.4,1,0,0,0,0,0,0,0,0,0,0,0
SES_03799,STU_3902,3600,0,0,0,0,0,14078,3.17,0,0,0,0,0,0,0,0,0,0,0,0
SES_03800,STU_3075,3600,10,11,0,1161,3093,69955,13.53,4,0,1,1,0,0,0,0,0,0,0,1
SES_03801,STU_7360,3600,0,1,0,111,672,6759,1.15,1,0,0,0,0,0,0,0,0,0,0,0
SES_03802,STU_7830,3600,0,0,0,0,0,6571,2.6,1,0,0,0,0,0,0,0,0,0,0,0
SES_03803,STU_4416,3600,2,1,1,1282,2010,1087,1.38,1,0,0,0,0,0,0,0,0,0,0,0
SES_03804,STU_7157,3600,0,0,0,0,0,3318,2.81,0,0,0,0,0,0,0,0,0,0,0,0
SES_03805,STU_6546,3600,0,0,0,392,573,12669,21.13,11,0,0,0,2,0,0,0,0,0,0,1
SES_03806,STU_1332,3600,1,1,0,1000,1000,15276,24.7,1,0,0,0,0,0,1,0,0,0,0,1
SES_03807,STU_7875,3600,0,1,0,352,1272,11018,3.18,0,0,0,0,0,0,1,0,0,0,0,0
SES_03808,STU_1294,3600,0,0,0,0,0,7783,1.07,1,0,0,0,0,0,1,0,0,0,0,0
SES_03809,STU_8909,3600,0,1,0,338,1120,12371,0.37,0,0,0,0,0,0,1,0,0,0,0,0
SES_03810,STU_9191,3600,0,1,0,68,607,7161,1.39,1,0,0,0,0,0,1,0,0,0,0,0
SES_03811,STU_4555,3600,0,0,0,0,0,10393,2.13,0,0,0,0,0,0,1,0,0,0,0,0
SES_03812,STU_2120,3600,0,1,0,93,887,6456,1.07,1,0,0,0,0,0,1,0,0,0,0,0
SES_03813,STU_9320,3600,0,0,0,0,0,12617,8.73,0,0,0,0,0,0,0,0,0,1,0,1
SES_03814,STU_4076,3600,0,0,0,0,0,27267,12.59,1,0,0,1,1,1,0,0,0,0,0,1
SES_03815,STU_7182,3600,0,0,0,0,0,8533,2.18,0,0,0,0,0,1,0,0,0,0,0,0
SES_03816,STU_3288,3600,0,0,0,0,0,7026,2.48,1,0,0,0,0,1,0,0,0,0,0,0
SES_03817,STU_8405,3600,0,0,0,0,0,14582,1.56,1,0,0,0,0,1,0,0,0,0,0,0
SES_03818,STU_9004,3600,0,0,0,0,0,2529,1.37,1,0,0,0,0,1,0,0,0,0,0,0
SES_03819,STU_6139,3600,1,1,0,1000,1000,21860,14.07,1,0,0,0,1,0,1,0,0,0,0,1
SES_03820,STU_5556,3600,0,0,0,0,0,8511,2.23,0,0,0,0,0,0,1,0,0,0,0,0
SES_03821,STU_6274,3600,0,1,0,500,500,28224,18.25,1,0,0,0,0,0,0,1,0,0,0,1
SES_03822,STU_1076,3600,0,0,0,0,0,9943,2.01,1,0,0,0,0,0,0,1,0,0,0,0
SES_03823,STU_5114,3600,2,3,1,1695,2109,7170,0.54,0,0,0,0,0,0,0,1,0,0,0,0
SES_03824,STU_1190,3600,1,2,1,1828,2186,11640,0.99,0,0,0,0,0,0,0,1,0,0,0,0
SES_03825,STU_5046,3600,0,0,0,0,0,41272,22.3,0,0,0,0,0,0,0,0,0,1,0,1
SES_03826,STU_4527,3600,0,0,0,0,0,7276,2.52,0,0,0,0,0,0,0,0,0,1,0,0
SES_03827,STU_5611,3600,5,5,1,3905,6114,73980,13.89,7,10,6,0,0,0,0,0,0,0,0,1
SES_03828,STU_2483,3600,2,3,1,9768,14986,71456,21.67,6,3,1,0,0,0,0,0,0,0,0,1
SES_03829,STU_3307,3600,0,0,0,0,0,3458,3.13,0,0,0,0,0,0,0,0,0,0,0,0
SES_03830,STU_6072,3600,0,0,0,0,0,74105,24.33,0,0,0,0,0,0,0,0,0,1,0,1
SES_03831,STU_5600,3600,0,0,0,0,0,4402,2.51,1,0,0,0,0,0,0,0,0,1,0,0
SES_03832,STU_1132,3600,0,1,0,397,467,2132,0.3,0,0,0,0,0,0,0,0,0,1,0,0
SES_03833,STU_2947,3600,0,0,0,0,0,8848,3.0,1,0,0,0,0,0,0,0,0,1,0,0
SES_03834,STU_8117,3600,0,1,0,490,970,11508,3.35,1,0,0,0,0,0,0,0,0,1,0,0
SES_03835,STU_4897,3600,14,18,4,6766,15387,95416,20.23,13,5,1,0,0,0,0,0,0,0,0,1
SES_03836,STU_8677,3600,3,1,1,4050,7161,46409,7.27,5,2,3,0,7,0,0,0,0,0,0,1
SES_03837,STU_6923,3600,0,0,0,0,0,14791,3.1,0,0,0,0,0,0,0,0,0,0,0,0
SES_03838,STU_6133,3600,0,1,0,272,487,12757,0.54,0,0,0,0,0,0,0,0,0,0,0,0
SES_03839,STU_2653,3600,1,1,0,1000,1000,105265,8.79,1,0,0,1,0,0,1,0,0,0,0,1
SES_03840,STU_7383,3600,0,0,0,0,0,4819,1.21,1,0,0,0,0,0,1,0,0,0,0,0
SES_03841,STU_9265,3600,2,2,3,12556,21002,116189,20.3,10,0,0,0,0,0,0,0,0,0,0,1
SES_03842,STU_8805,3600,0,1,0,441,1073,14145,3.1,1,0,0,0,0,0,0,0,0,0,0,0
SES_03843,STU_7800,3600,0,1,0,500,500,77578,5.38,1,0,0,0,0,0,0,1,0,0,0,1
SES_03844,STU_2308,3600,0,0,0,0,0,14439,1.98,0,0,0,0,0,0,0,1,0,0,0,0
SES_03845,STU_4657,3600,0,0,0,0,0,3236,1.92,1,0,0,0,0,0,0,1,0,0,0,0
SES_03846,STU_4608,3600,2,3,1,793,984,1243,3.42,0,0,0,0,0,0,0,1,0,0,0,0
SES_03847,STU_6930,3600,0,0,0,0,0,10808,2.06,0,0,0,0,0,0,0,1,0,0,0,0
SES_03848,STU_1620,3600,6,8,0,2273,5940,25931,20.5,7,1,0,1,10,0,0,0,1,0,0,1
SES_03849,STU_5664,3600,0,1,0,390,1193,5441,1.82,0,0,0,0,0,0,0,0,1,0,0,0
SES_03850,STU_8911,3600,2,4,1,8220,15187,117046,7.3,2,3,1,1,0,0,0,0,0,0,0,1
SES_03851,STU_7739,3600,1,4,0,21706,28356,100627,7.8,1,0,0,0,0,0,0,0,0,0,0,1
SES_03852,STU_7441,3600,0,1,0,76,730,5761,2.1,1,0,0,0,0,0,0,0,0,0,0,0
SES_03853,STU_6034,3600,7,9,0,3913,7162,33712,23.46,7,0,2,0,7,0,0,0,1,0,0,1
SES_03854,STU_7272,3600,0,0,0,0,0,3353,2.02,0,0,0,0,0,0,0,0,1,0,0,0
SES_03855,STU_4153,3600,0,1,0,147,864,100202,19.6,13,0,0,0,0,0,0,0,0,0,0,1
SES_03856,STU_4560,3600,2,1,1,1248,1587,3217,2.32,0,0,0,0,0,0,0,0,0,0,0,0
SES_03857,STU_8737,3600,2,2,1,1729,2349,7720,2.38,1,0,0,0,0,0,0,0,0,0,0,0
SES_03858,STU_9831,3600,9,11,4,3917,6689,36094,20.9,14,1,0,1,0,0,0,0,0,0,0,1
SES_03859,STU_5594,3600,0,1,0,325,765,140230,18.74,8,0,0,0,0,0,0,0,0,0,0,1
SES_03860,STU_8002,3600,0,0,0,0,0,75680,13.25,1,0,0,0,2,1,0,0,0,0,0,1
SES_03861,STU_8605,3600,0,1,0,426,426,1276,2.41,1,0,0,0,0,1,0,0,0,0,0,0
SES_03862,STU_9994,3600,4,4,1,5241,10066,115448,17.72,5,6,6,0,2,0,0,0,0,0,0,1
SES_03863,STU_4992,3600,0,0,0,0,0,8698,3.29,0,0,0,0,0,0,0,0,0,0,0,0
SES_03864,STU_8183,3600,0,0,0,0,0,1181,3.32,1,0,0,0,0,0,0,0,0,0,0,0
SES_03865,STU_7806,3600,0,0,0,0,0,12863,2.89,0,0,0,0,0,0,0,0,0,0,0,0
SES_03866,STU_8212,3600,0,1,0,247,284,11077,1.21,1,0,0,0,0,0,0,0,0,0,0,0
SES_03867,STU_8268,3600,0,1,0,307,867,5508,2.24,0,0,0,0,0,0,0,0,0,0,0,0
SES_03868,STU_9393,3600,0,1,0,394,417,14084,0.56,0,0,0,0,0,0,0,0,0,0,0,0
SES_03869,STU_4280,3600,0,1,0,484,1288,9476,3.36,0,0,0,0,0,0,0,0,0,0,0,0
SES_03870,STU_1747,3600,2,2,0,3646,6784,61333,20.05,2,3,7,0,0,0,0,0,0,0,0,1
SES_03871,STU_4638,3600,15,20,3,1386,5770,116028,15.06,11,1,0,0,0,0,0,0,0,0,0,1
SES_03872,STU_7785,3600,2,1,1,866,1157,4964,1.56,1,0,0,0,0,0,0,0,0,0,0,0
SES_03873,STU_1354,3600,0,0,0,0,0,7459,0.36,0,0,0,0,0,0,0,0,0,0,0,0
SES_03874,STU_4033,3600,0,0,0,13,1548,117602,14.86,2,0,0,0,7,0,0,0,1,0,0,1
SES_03875,STU_6125,3600,0,1,0,441,793,7298,1.01,0,0,0,0,0,0,0,0,1,0,0,0
SES_03876,STU_7675,3600,0,1,0,243,247,8618,0.69,0,0,0,0,0,0,0,0,1,0,0,0
SES_03877,STU_7428,3600,1,2,1,1281,2114,11881,3.46,0,0,0,0,0,0,0,0,1,0,0,0
SES_03878,STU_9890,3600,4,4,1,20005,27917,135621,19.0,6,0,0,0,1,0,0,0,0,0,0,1
SES_03879,STU_7041,3600,1,4,1,27728,37928,16632,23.79,2,0,0,0,0,0,0,0,0,0,0,1
SES_03880,STU_7973,3600,2,2,1,575,1265,5726,0.46,0,0,0,0,0,0,0,0,0,0,0,0
SES_03881,STU_5051,3600,0,0,0,0,0,44758,18.41,0,0,0,0,0,0,0,0,0,1,0,1
SES_03882,STU_5250,3600,0,0,0,0,0,4936,1.93,0,0,0,0,0,0,0,0,0,1,0,0
SES_03883,STU_2068,3600,0,0,0,0,0,105100,16.36,0,0,0,0,0,0,0,0,0,1,0,1
SES_03884,STU_7723,3600,0,0,0,0,0,1750,2.47,0,0,0,0,0,0,0,0,0,1,0,0
SES_03885,STU_2197,3600,0,1,0,299,817,5809,3.5,0,0,0,0,0,0,0,0,0,1,0,0
SES_03886,STU_7359,3600,0,1,0,500,500,74006,6.84,1,0,0,0,0,0,0,1,0,0,0,1
SES_03887,STU_2997,3600,0,0,0,0,0,11710,0.72,1,0,0,0,0,0,0,1,0,0,0,0
SES_03888,STU_3245,3600,1,1,0,466,1183,143931,21.94,0,0,0,1,6,0,0,0,1,0,0,1
SES_03889,STU_5206,3600,5,6,1,3981,8443,146355,10.44,8,1,2,0,15,0,0,0,1,0,0,1
SES_03890,STU_1765,3600,1,1,1,7413,11046,85410,19.92,1,5,5,0,5,0,0,0,0,0,0,1
SES_03891,STU_5042,3600,0,1,0,357,956,2846,1.4,0,0,0,0,0,0,0,0,0,0,0,0
SES_03892,STU_8810,3600,0,0,0,0,0,2233,0.43,0,0,0,0,0,0,0,0,0,0,0,0
SES_03893,STU_7806,3600,0,1,0,500,500,136728,7.39,1,0,0,1,0,0,0,1,0,0,0,1
SES_03894,STU_1534,3600,0,0,0,0,0,8976,2.26,1,0,0,0,0,0,0,1,0,0,0,0
SES_03895,STU_1363,3600,4,4,0,2529,4931,116103,21.67,8,9,5,1,2,0,0,0,0,0,0,1
SES_03896,STU_9396,3600,1,1,0,1000,1000,93206,12.49,1,0,0,0,0,0,1,0,0,0,0,1
SES_03897,STU_5559,3600,7,9,0,3728,5405,89029,12.65,4,0,1,1,7,0,0,0,1,0,0,1
SES_03898,STU_6777,3600,2,2,1,857,1538,6520,1.16,0,0,0,0,0,0,0,0,1,0,0,0
SES_03899,STU_6133,3600,0,1,0,561,824,95895,20.73,0,0,0,0,6,0,0,0,1,0,0,1
SES_03900,STU_9697,3600,0,0,0,695,1061,91124,22.01,2,8,6,1,0,0,0,0,0,0,0,1
SES_03901,STU_5588,3600,0,0,0,0,0,9908,1.81,0,0,0,0,0,0,0,0,0,0,0,0
SES_03902,STU_5543,3600,0,1,0,250,602,13201,2.01,1,0,0,0,0,0,0,0,0,0,0,0
SES_03903,STU_9857,3600,0,1,0,377,543,7617,0.98,0,0,0,0,0,0,0,0,0,0,0,0
SES_03904,STU_1985,3600,0,1,0,248,808,4817,0.45,1,0,0,0,0,0,0,0,0,0,0,0
SES_03905,STU_6915,3600,0,1,0,94,182,12723,3.32,0,0,0,0,0,0,0,0,0,0,0,0
SES_03906,STU_1083,3600,3,4,1,2615,6892,92075,17.32,9,1,2,0,5,0,0,0,1,0,0,1
SES_03907,STU_5882,3600,3,3,0,6533,12298,29474,7.16,4,6,3,1,5,0,0,0,0,0,0,1
SES_03908,STU_3720,3600,0,1,0,440,1426,10952,1.25,0,0,0,0,0,0,0,0,0,0,0,0
SES_03909,STU_4489,3600,0,1,0,195,280,9873,3.37,1,0,0,0,0,0,0,0,0,0,0,0
SES_03910,STU_8365,3600,0,1,0,327,876,2649,0.72,1,0,0,0,0,0,0,0,0,0,0,0
SES_03911,STU_1776,3600,0,0,0,0,0,12641,1.78,0,0,0,0,0,0,0,0,0,0,0,0
SES_03912,STU_9999,3600,2,1,1,1028,1782,6234,1.6,0,0,0,0,0,0,0,0,0,0,0,0
SES_03913,STU_9802,3600,0,1,0,31,525,14476,1.67,1,0,0,0,0,0,0,0,0,0,0,0
SES_03914,STU_9308,3600,0,1,0,96,352,11580,3.04,0,0,0,0,0,0,0,0,0,0,0,0
SES_03915,STU_5088,3600,3,3,1,6316,13567,93114,5.84,4,6,3,0,5,0,0,0,0,0,0,1
SES_03916,STU_4317,3600,0,0,0,0,0,2923,2.07,1,0,0,0,0,0,0,0,0,0,0,0
SES_03917,STU_1131,3600,0,0,0,161,1723,66862,10.51,0,7,5,0,0,0,0,0,0,0,0,1
SES_03918,STU_2044,3600,0,0,0,270,1177,100608,18.41,11,0,0,0,0,0,0,0,0,0,0,1
SES_03919,STU_2939,3600,0,0,0,298,2114,14643,10.37,2,0,0,0,6,0,0,0,1,0,0,1
SES_03920,STU_2640,3600,0,0,0,0,0,115293,8.95,1,0,0,0,0,1,0,0,0,0,0,1
SES_03921,STU_4138,3600,2,2,1,584,1108,2238,0.6,1,0,0,0,0,1,0,0,0,0,0,0
SES_03922,STU_2296,3600,0,1,0,292,428,55927,7.73,2,3,9,1,0,0,0,0,0,0,0,1
SES_03923,STU_8555,3600,2,2,1,794,1304,3883,2.67,0,0,0,0,0,0,0,0,0,0,0,0
SES_03924,STU_2079,3600,0,1,0,99,348,13475,1.87,1,0,0,0,0,0,0,0,0,0,0,0
SES_03925,STU_1392,3600,0,0,0,0,0,3337,0.45,1,0,0,0,0,0,0,0,0,0,0,0
SES_03926,STU_9479,3600,0,0,0,0,0,145417,12.67,0,0,0,1,0,0,0,0,0,1,0,1
SES_03927,STU_4180,3600,0,1,0,34,121,11385,1.5,0,0,0,0,0,0,0,0,0,1,0,0
SES_03928,STU_2775,3600,15,16,0,2204,2944,126580,11.77,4,0,0,0,1,0,0,0,0,0,0,1
SES_03929,STU_1105,3600,0,1,0,379,1111,5967,1.59,1,0,0,0,0,0,0,0,0,0,0,0
SES_03930,STU_6160,3600,0,1,0,297,324,7063,2.41,0,0,0,0,0,0,0,0,0,0,0,0
SES_03931,STU_3917,3600,0,0,0,0,0,12226,2.48,1,0,0,0,0,0,0,0,0,0,0,0
SES_03932,STU_1078,3600,0,1,0,480,1478,13901,1.31,1,0,0,0,0,0,0,0,0,0,0,0
SES_03933,STU_5846,3600,0,1,0,334,407,7485,2.41,0,0,0,0,0,0,0,0,0,0,0,0
SES_03934,STU_5436,3600,8,12,5,9233,16215,49738,19.31,13,3,1,0,0,0,0,0,0,0,0,1
SES_03935,STU_8651,3600,0,1,0,81,426,7692,0.51,1,0,0,0,0,0,0,0,0,0,0,0
SES_03936,STU_5244,3600,14,16,0,2736,3353,16514,24.65,2,0,0,0,0,0,0,0,0,0,0,1
SES_03937,STU_2365,3600,0,0,0,0,0,108151,13.95,1,0,0,1,0,1,0,0,0,0,0,1
SES_03938,STU_7628,3600,2,3,1,7553,11314,130082,16.98,3,3,2,0,0,0,0,0,0,0,0,1
SES_03939,STU_2288,3600,0,0,0,0,0,8641,1.98,0,0,0,0,0,0,0,0,0,0,0,0
SES_03940,STU_5262,3600,0,1,0,339,349,4339,2.14,0,0,0,0,0,0,0,0,0,0,0,0
SES_03941,STU_5722,3600,0,0,0,0,0,3065,2.56,1,0,0,0,0,0,0,0,0,0,0,0
SES_03942,STU_9869,3600,0,0,0,0,0,8826,3.18,1,0,0,0,0,0,0,0,0,0,0,0
SES_03943,STU_8521,3600,1,2,1,1115,1720,8181,1.55,1,0,0,0,0,0,0,0,0,0,0,0
SES_03944,STU_3464,3600,6,8,0,1152,2327,145023,21.11,4,0,0,0,0,0,0,0,0,0,0,1
SES_03945,STU_5249,3600,0,1,0,57,631,1442,2.03,0,0,0,0,0,0,0,0,0,0,0,0
SES_03946,STU_1363,3600,1,3,1,968,1915,5604,1.54,1,0,0,0,0,0,0,0,0,0,0,0
SES_03947,STU_4045,3600,1,2,1,1313,1441,12133,2.11,0,0,0,0,0,0,0,0,0,0,0,0
SES_03948,STU_5747,3600,0,1,0,290,495,22665,15.32,2,8,6,0,1,0,0,0,0,0,0,1
SES_03949,STU_5390,3600,0,0,0,0,0,12675,2.35,1,0,0,0,0,0,0,0,0,0,0,0
SES_03950,STU_7180,3600,0,5,0,18338,29795,81556,20.0,0,0,0,1,0,0,0,0,0,0,0,1
SES_03951,STU_3903,3600,1,3,1,1376,2269,8708,0.9,1,0,0,0,0,0,0,0,0,0,0,0
SES_03952,STU_6367,3600,0,1,0,283,424,12856,3.14,0,0,0,0,0,0,0,0,0,0,0,0
SES_03953,STU_8325,3600,0,1,0,493,1472,12832,2.9,1,0,0,0,0,0,0,0,0,0,0,0
SES_03954,STU_3361,3600,0,0,0,0,0,3840,1.73,1,0,0,0,0,0,0,0,0,0,0,0
SES_03955,STU_5919,3600,2,1,1,998,1681,9617,0.31,1,0,0,0,0,0,0,0,0,0,0,0
SES_03956,STU_5088,3600,0,1,0,338,1098,7776,1.63,0,0,0,0,0,0,0,0,0,0,0,0
SES_03957,STU_9925,3600,1,3,1,1449,1581,7417,3.26,0,0,0,0,0,0,0,0,0,0,0,0
SES_03958,STU_6072,3600,0,1,0,500,500,43813,9.2,1,0,0,1,0,0,0,1,0,0,0,1
SES_03959,STU_5794,3600,0,0,0,0,0,9155,3.22,0,0,0,0,0,0,0,1,0,0,0,0
SES_03960,STU_6260,3600,14,16,0,2879,4032,132258,11.41,4,1,1,0,0,0,0,0,0,0,0,1
SES_03961,STU_5450,3600,1,3,1,996,1746,1571,1.86,0,0,0,0,0,0,0,0,0,0,0,0
SES_03962,STU_3462,3600,0,1,0,489,503,6022,1.87,0,0,0,0,0,0,0,0,0,0,0,0
SES_03963,STU_7860,3600,7,9,0,2128,3339,13828,13.23,5,0,0,0,1,0,0,0,0,0,0,1
SES_03964,STU_7258,3600,0,0,0,0,0,8698,1.63,1,0,0,0,0,0,0,0,0,0,0,0
SES_03965,STU_5307,3600,0,0,0,0,0,11467,1.27,1,0,0,0,0,0,0,0,0,0,0,0
SES_03966,STU_6341,3600,0,0,0,0,0,12045,3.1,1,0,0,0,0,0,0,0,0,0,0,0
SES_03967,STU_4565,3600,0,1,0,432,911,12788,1.17,0,0,0,0,0,0,0,0,0,0,0,0
SES_03968,STU_8639,3600,1,1,1,1726,2338,9159,2.46,0,0,0,0,0,0,0,0,0,0,0,0
SES_03969,STU_3795,3600,2,2,1,1918,2580,3090,0.39,1,0,0,0,0,0,0,0,0,0,0,0
SES_03970,STU_5025,3600,0,0,0,0,0,6868,3.03,0,0,0,0,0,0,0,0,0,0,0,0
SES_03971,STU_1261,3600,1,1,1,745,1657,3039,1.84,0,0,0,0,0,0,0,0,0,0,0,0
SES_03972,STU_8106,3600,4,4,0,3599,6299,143685,18.3,4,0,2,0,14,0,0,0,1,0,0,1
SES_03973,STU_7716,3600,0,1,0,157,989,8027,3.31,0,0,0,0,0,0,0,0,1,0,0,0
SES_03974,STU_7804,3600,0,1,0,500,500,71145,20.56,1,0,0,0,0,0,0,1,0,0,0,1
SES_03975,STU_3548,3600,4,3,2,6188,11684,88590,18.36,2,3,2,0,0,0,0,0,0,0,0,1
SES_03976,STU_3237,3600,0,1,0,483,1043,5063,0.3,0,0,0,0,0,0,0,0,0,0,0,0
SES_03977,STU_5640,3600,4,4,0,2301,6079,128019,11.92,10,1,1,1,14,0,0,0,1,0,0,1
SES_03978,STU_4257,3600,0,1,0,720,2630,49355,9.59,1,7,10,0,0,0,0,0,0,0,0,1
SES_03979,STU_3226,3600,5,10,4,3593,8346,77890,5.26,3,1,0,0,0,0,0,0,0,0,0,1
SES_03980,STU_3744,3600,2,2,1,8310,11759,60015,5.4,6,3,3,1,0,0,0,0,0,0,0,1
SES_03981,STU_7000,3600,14,15,0,1469,2791,54631,9.89,5,0,0,0,0,0,0,0,0,0,0,1
SES_03982,STU_2165,3600,0,0,0,0,0,10431,2.33,1,0,0,0,0,0,0,0,0,0,0,0
SES_03983,STU_6271,3600,2,3,1,6323,8628,68829,8.9,3,2,5,0,2,0,0,0,0,0,0,1
SES_03984,STU_9054,3600,1,4,1,27209,37140,33346,6.68,0,0,0,0,0,0,0,0,0,0,0,1
SES_03985,STU_9744,3600,0,0,0,0,0,7647,2.54,1,0,0,0,0,0,0,0,0,0,0,0
SES_03986,STU_3048,3600,0,1,0,305,346,12982,0.51,0,0,0,0,0,0,0,0,0,0,0,0
SES_03987,STU_2790,3600,0,0,0,0,0,5874,2.08,0,0,0,0,0,0,0,0,0,0,0,0
SES_03988,STU_1735,3600,0,0,0,0,0,10666,0.64,1,0,0,0,0,0,0,0,0,0,0,0
SES_03989,STU_1785,3600,0,0,0,295,365,73828,23.31,17,0,0,0,2,0,0,0,0,0,0,1
SES_03990,STU_9529,3600,0,0,0,0,0,1172,2.94,1,0,0,0,0,0,0,0,0,0,0,0
SES_03991,STU_5517,3600,0,0,0,0,0,1102,1.35,0,0,0,0,0,0,0,0,0,0,0,0
SES_03992,STU_2161,3600,3,1,0,3682,8920,66650,17.4,2,4,5,0,6,0,0,0,0,0,0,1
SES_03993,STU_8468,3600,0,0,0,0,0,2379,2.17,1,0,0,0,0,0,0,0,0,0,0,0
SES_03994,STU_2606,3600,0,0,0,0,0,8069,3.21,0,0,0,0,0,0,0,0,0,0,0,0
SES_03995,STU_8214,3600,0,1,0,325,1191,14748,2.3,0,0,0,0,0,0,0,0,0,0,0,0
SES_03996,STU_8764,3600,0,1,0,81,248,61134,19.2,17,0,0,0,0,0,0,0,0,0,0,1
SES_03997,STU_8473,3600,0,1,0,229,792,10021,1.3,0,0,0,0,0,0,0,0,0,0,0,0
SES_03998,STU_4909,3600,4,5,2,1717,6004,44958,9.87,5,2,1,0,11,0,0,0,1,0,0,1
SES_03999,STU_9013,3600,0,0,1,0,0,61154,19.63,0,0,0,1,2,0,0,0,0,0,1,1
SES_04000,STU_4273,3600,0,1,0,172,1066,4609,0.85,0,0,0,0,0,0,0,0,0,0,1,0
SES_04001,STU_6175,3600,2,3,1,1239,1847,3925,2.55,1,0,0,0,0,0,0,0,0,0,1,0
SES_04002,STU_9653,3600,0,1,0,500,500,58268,12.89,1,0,0,0,0,0,0,1,0,0,0,1
SES_04003,STU_5295,3600,0,0,0,0,0,9110,2.11,0,0,0,0,0,0,0,1,0,0,0,0
SES_04004,STU_1866,3600,0,0,0,0,0,20830,23.3,0,0,0,0,0,0,0,0,0,1,0,1
SES_04005,STU_8381,3600,0,3,1,32232,44455,87440,18.52,0,0,0,0,0,0,0,0,0,0,0,1
SES_04006,STU_1547,3600,0,0,0,0,0,9600,1.87,0,0,0,0,0,0,0,0,0,0,0,0
SES_04007,STU_2890,3600,0,0,0,0,0,7507,3.48,0,0,0,0,0,0,0,0,0,0,0,0
SES_04008,STU_1474,3600,0,0,0,0,0,8090,2.6,1,0,0,0,0,0,0,0,0,0,0,0
SES_04009,STU_4371,3600,0,1,0,403,1097,8363,1.29,0,0,0,0,0,0,0,0,0,0,0,0
SES_04010,STU_3376,3600,3,5,0,1674,3642,22515,19.82,4,0,2,0,7,0,0,0,1,0,0,1
SES_04011,STU_9487,3600,0,0,0,0,0,3527,1.87,0,0,0,0,0,0,0,0,1,0,0,0
SES_04012,STU_6572,3600,1,2,2,14159,22851,54578,6.08,8,0,0,1,0,0,0,0,0,0,0,1
SES_04013,STU_1781,3600,0,1,0,174,189,13562,2.19,1,0,0,0,0,0,0,0,0,0,0,0
SES_04014,STU_3501,3600,0,1,0,122,977,8145,2.19,0,0,0,0,0,0,0,0,0,0,0,0
SES_04015,STU_5092,3600,0,0,0,6,581,46258,22.41,8,0,0,0,0,0,0,0,0,0,0,1
SES_04016,STU_9273,3600,0,1,0,239,755,7884,3.28,1,0,0,0,0,0,0,0,0,0,0,0
SES_04017,STU_1854,3600,0,1,0,446,1332,11610,2.93,1,0,0,0,0,0,0,0,0,0,0,0
SES_04018,STU_5773,3600,0,1,0,177,270,1507,2.37,1,0,0,0,0,0,0,0,0,0,0,0
SES_04019,STU_2306,3600,2,4,1,10482,16156,101345,7.79,6,1,2,1,0,0,0,0,0,0,0,1
SES_04020,STU_2006,3600,0,0,0,0,0,1930,1.68,0,0,0,0,0,0,0,0,0,0,0,0
SES_04021,STU_5186,3600,1,4,1,10391,16156,66530,24.8,4,3,1,0,0,0,0,0,0,0,0,1
SES_04022,STU_3389,3600,0,1,0,176,895,5953,1.41,0,0,0,0,0,0,0,0,0,0,0,0
SES_04023,STU_7879,3600,2,2,1,1534,2154,4060,2.13,0,0,0,0,0,0,0,0,0,0,0,0
SES_04024,STU_9734,3600,1,1,1,1997,2903,4669,1.98,1,0,0,0,0,0,0,0,0,0,0,0
SES_04025,STU_4737,3600,0,1,0,446,1165,14800,2.67,0,0,0,0,0,0,0,0,0,0,0,0
